mtbf_days,mtbf_std,mtbf_trend,mttr_min,days_since_last_bd,bd_freq_30d,avg_avail_7d,avg_avail_30d,avg_tonnage_7d,delay_min_7d,delay_min_30d,delay_diversity,machine_id,breakdown_streak,delay_acceleration,availability_trend,tonnage_efficiency,time_since_maintenance,breakdown_severity_avg,rul_days,risk_class
1.16,4.13,-28.0,72.67,1.0,45,28.42,24.34,240.17,7215.0,26378.0,10,2,5,0.938,0.625,1.014,1.0,72.29,1.0,IMMINENT
1.16,4.13,-28.0,72.67,1.0,45,28.42,24.34,240.17,7215.0,26378.0,10,2,5,0.938,0.625,0.908,1.0,72.29,1.0,IMMINENT
1.15,4.08,-27.0,72.19,1.0,46,29.86,24.46,248.8,7070.0,27423.0,10,2,1,0.921,0.088,0.916,1.0,71.8,1.0,IMMINENT
1.15,4.08,-27.0,72.19,1.0,46,29.86,24.46,248.8,7070.0,27423.0,10,2,1,0.921,0.088,0.989,1.0,71.8,1.0,IMMINENT
1.15,4.08,-27.0,72.19,1.0,46,29.86,24.46,248.8,7070.0,27423.0,10,2,1,0.921,0.088,0.747,1.0,71.8,1.0,IMMINENT
1.15,4.04,-27.0,71.94,1.0,47,29.46,24.38,241.19,7110.0,28543.0,10,2,1,0.925,-0.404,0.657,1.0,71.55,1.0,IMMINENT
1.15,4.04,-27.0,71.94,1.0,47,29.46,24.38,241.19,7110.0,28543.0,10,2,1,0.925,-0.404,1.106,1.0,71.55,1.0,IMMINENT
1.15,4.04,-27.0,71.94,1.0,47,29.46,24.38,241.19,7110.0,28543.0,10,2,1,0.925,-0.404,0.924,1.0,71.55,1.0,IMMINENT
1.1,3.92,-28.0,71.92,1.0,50,30.11,24.54,245.6,7045.0,29568.0,10,2,4,0.919,-0.613,0.933,1.0,71.56,1.0,IMMINENT
1.1,3.92,-28.0,71.92,1.0,50,30.11,24.54,245.6,7045.0,29568.0,10,2,4,0.919,-0.613,0.932,1.0,71.56,1.0,IMMINENT
1.1,3.92,-28.0,71.92,1.0,50,30.11,24.54,245.6,7045.0,29568.0,10,2,4,0.919,-0.613,1.14,1.0,71.56,1.0,IMMINENT
1.06,3.81,-28.0,72.39,1.0,53,28.66,24.64,232.63,7191.0,30614.0,10,2,6,0.94,-0.402,1.188,1.0,72.06,1.0,IMMINENT
1.06,3.81,-28.0,72.39,1.0,53,28.66,24.64,232.63,7191.0,30614.0,10,2,6,0.94,-0.402,0.833,1.0,72.06,1.0,IMMINENT
1.06,3.81,-28.0,72.39,1.0,53,28.66,24.64,232.63,7191.0,30614.0,10,2,6,0.94,-0.402,1.295,1.0,72.06,1.0,IMMINENT
1.06,3.77,-27.0,71.8,1.0,54,27.02,24.61,236.64,7356.0,31714.0,10,2,1,0.961,-0.256,1.209,1.0,71.46,1.0,IMMINENT
1.06,3.77,-27.0,71.8,1.0,54,27.02,24.61,236.64,7356.0,31714.0,10,2,1,0.961,-0.256,0.842,1.0,71.46,1.0,IMMINENT
1.06,3.77,-27.0,71.8,1.0,54,27.02,24.61,236.64,7356.0,31714.0,10,2,1,0.961,-0.256,1.316,1.0,71.46,1.0,IMMINENT
1.02,3.68,-28.0,69.81,1.0,55,26.13,24.63,234.27,7446.0,31705.0,10,2,4,0.973,-0.346,0.86,1.0,69.73,1.0,IMMINENT
1.02,3.64,-27.0,71.0,1.0,55,25.21,24.9,237.03,6821.0,31230.0,10,2,5,0.989,-0.258,0.862,1.0,71.18,1.0,IMMINENT
1.02,3.64,-27.0,71.0,1.0,55,25.21,24.9,237.03,6821.0,31230.0,10,2,5,0.989,-0.258,0.642,1.0,71.18,1.0,IMMINENT
1.02,3.64,-27.0,71.0,1.0,55,25.21,24.9,237.03,6821.0,31230.0,10,2,5,0.989,-0.258,0.823,1.0,71.18,1.0,IMMINENT
0.98,3.56,-28.0,70.06,1.0,57,23.78,24.87,229.41,6951.0,31245.0,10,2,8,1.007,-0.37,0.878,1.0,67.46,3.0,SOON
0.98,3.56,-28.0,70.06,1.0,57,23.78,24.87,229.41,6951.0,31245.0,10,2,8,1.007,-0.37,1.001,1.0,67.46,3.0,SOON
0.98,3.56,-28.0,70.06,1.0,57,23.78,24.87,229.41,6951.0,31245.0,10,2,8,1.007,-0.37,1.168,1.0,67.46,3.0,SOON
0.98,3.53,-27.0,69.43,1.0,56,24.17,25.29,234.07,6916.0,31070.0,10,2,0,1.008,-0.437,1.189,1.0,65.62,2.0,SOON
0.98,3.53,-27.0,69.43,1.0,56,24.17,25.29,234.07,6916.0,31070.0,10,2,0,1.008,-0.437,1.604,1.0,65.62,2.0,SOON
0.98,3.53,-27.0,69.43,1.0,56,24.17,25.29,234.07,6916.0,31070.0,10,2,0,1.008,-0.437,0.922,1.0,65.62,2.0,SOON
0.98,3.53,-27.0,69.43,2.0,53,23.34,25.29,246.83,6991.0,31070.0,10,2,0,1.018,-0.22,1.034,1.0,67.08,1.0,IMMINENT
0.98,3.53,-27.0,69.43,2.0,53,23.34,25.29,246.83,6991.0,31070.0,10,2,0,1.018,-0.22,0.638,1.0,67.08,1.0,IMMINENT
0.98,3.53,-27.0,69.43,2.0,53,23.34,25.29,246.83,6991.0,31070.0,10,2,0,1.018,-0.22,0.878,1.0,67.08,1.0,IMMINENT
0.98,3.53,-27.0,69.43,3.0,52,22.48,25.15,241.32,7070.0,31130.0,10,2,0,1.028,-0.051,0.895,1.0,66.63,2.0,SOON
0.98,3.53,-27.0,69.43,3.0,52,22.48,25.15,241.32,7070.0,31130.0,10,2,0,1.028,-0.051,1.44,1.0,66.63,2.0,SOON
1.02,3.51,-25.0,69.28,1.0,50,21.76,25.07,241.81,7005.0,31045.0,10,2,0,1.066,-0.069,0.0,1.0,68.5,1.0,IMMINENT
1.02,3.51,-25.0,69.28,1.0,50,21.76,25.07,241.81,7005.0,31045.0,10,2,0,1.066,-0.069,0.79,1.0,68.5,1.0,IMMINENT
1.02,3.51,-25.0,69.28,1.0,50,21.76,25.07,241.81,7005.0,31045.0,10,2,0,1.066,-0.069,0.46,1.0,68.5,1.0,IMMINENT
1.02,3.51,-25.0,69.28,2.0,49,21.3,25.12,213.7,7045.0,31025.0,10,2,0,1.072,-0.12,0.559,1.0,68.47,1.0,IMMINENT
1.02,3.51,-25.0,69.28,2.0,49,21.3,25.12,213.7,7045.0,31025.0,10,2,0,1.072,-0.12,0.844,1.0,68.47,1.0,IMMINENT
1.02,3.51,-25.0,69.28,2.0,49,21.3,25.12,213.7,7045.0,31025.0,10,2,0,1.072,-0.12,1.132,1.0,68.47,1.0,IMMINENT
1.02,3.46,-28.0,69.91,1.0,51,21.25,24.76,211.91,7805.0,31535.0,10,2,2,1.064,-0.07,0.468,1.0,69.31,1.0,IMMINENT
1.02,3.46,-28.0,69.91,1.0,51,21.25,24.76,211.91,7805.0,31535.0,10,2,2,1.064,-0.07,0.788,1.0,69.31,1.0,IMMINENT
1.02,3.46,-28.0,69.91,1.0,51,21.25,24.76,211.91,7805.0,31535.0,10,2,2,1.064,-0.07,0.558,1.0,69.31,1.0,IMMINENT
1.0,3.41,-28.0,71.16,1.0,52,21.82,24.64,205.31,7750.0,31585.0,10,2,1,1.055,-0.262,0.689,1.0,71.92,1.0,IMMINENT
1.0,3.41,-28.0,71.16,1.0,52,21.82,24.64,205.31,7750.0,31585.0,10,2,1,1.055,-0.262,1.19,1.0,71.92,1.0,IMMINENT
1.0,3.41,-28.0,71.16,1.0,52,21.82,24.64,205.31,7750.0,31585.0,10,2,1,1.055,-0.262,0.883,1.0,71.92,1.0,IMMINENT
0.97,3.34,-28.0,73.23,1.0,53,18.91,23.98,201.13,8490.0,32318.0,10,2,4,1.13,-0.657,1.307,1.0,70.72,2.0,SOON
0.97,3.31,-27.0,72.97,1.0,52,19.56,24.17,191.14,7655.0,31508.0,10,2,5,1.134,-0.187,1.305,1.0,72.17,1.0,IMMINENT
0.97,3.31,-27.0,72.97,1.0,52,19.56,24.17,191.14,7655.0,31508.0,10,2,5,1.134,-0.187,1.275,1.0,72.17,1.0,IMMINENT
0.97,3.31,-27.0,72.97,2.0,50,18.69,24.27,201.71,7530.0,31428.0,10,2,0,1.184,-0.184,1.14,1.0,74.06,1.0,IMMINENT
0.97,3.31,-27.0,72.97,2.0,50,18.69,24.27,201.71,7530.0,31428.0,10,2,0,1.184,-0.184,1.175,1.0,74.06,1.0,IMMINENT
0.97,3.31,-27.0,72.97,2.0,50,18.69,24.27,201.71,7530.0,31428.0,10,2,0,1.184,-0.184,1.063,1.0,74.06,1.0,IMMINENT
0.96,3.25,-28.0,71.59,1.0,51,19.73,24.32,203.38,7585.0,31408.0,10,2,3,1.127,-0.023,0.899,1.0,72.9,1.0,IMMINENT
0.96,3.25,-28.0,71.59,1.0,51,19.73,24.32,203.38,7585.0,31408.0,10,2,3,1.127,-0.023,1.207,1.0,72.9,1.0,IMMINENT
0.96,3.25,-28.0,71.59,1.0,51,19.73,24.32,203.38,7585.0,31408.0,10,2,3,1.127,-0.023,0.736,1.0,72.9,1.0,IMMINENT
0.95,3.21,-28.0,72.65,1.0,50,19.44,24.42,223.76,7610.0,31368.0,10,2,1,1.132,0.041,1.283,1.0,69.66,1.0,IMMINENT
0.95,3.21,-28.0,72.65,1.0,50,19.44,24.42,223.76,7610.0,31368.0,10,2,1,1.132,0.041,0.754,1.0,69.66,1.0,IMMINENT
0.95,3.21,-28.0,72.65,1.0,50,19.44,24.42,223.76,7610.0,31368.0,10,2,1,1.132,0.041,1.226,1.0,69.66,1.0,IMMINENT
0.95,3.19,-27.0,72.51,1.0,49,21.16,24.63,232.99,7462.0,31285.0,10,2,0,1.113,0.721,0.816,1.0,69.39,1.0,IMMINENT
0.95,3.19,-27.0,72.51,1.0,49,21.16,24.63,232.99,7462.0,31285.0,10,2,0,1.113,0.721,1.111,1.0,69.39,1.0,IMMINENT
0.95,3.17,-27.0,71.85,1.0,48,21.91,24.35,248.24,7022.0,31035.0,10,2,1,1.105,1.123,1.547,1.0,70.31,1.0,IMMINENT
0.95,3.17,-27.0,71.85,1.0,48,21.91,24.35,248.24,7022.0,31035.0,10,2,1,1.105,1.123,1.973,1.0,70.31,1.0,IMMINENT
0.95,3.17,-27.0,71.85,1.0,48,21.91,24.35,248.24,7022.0,31035.0,10,2,1,1.105,1.123,0.966,1.0,70.31,1.0,IMMINENT
0.95,3.15,-27.0,71.95,1.0,46,23.75,23.94,272.35,6607.0,31393.0,10,2,0,1.028,-0.377,1.349,1.0,70.93,1.0,IMMINENT
0.95,3.15,-27.0,71.95,1.0,46,23.75,23.94,272.35,6607.0,31393.0,10,2,0,1.028,-0.377,1.159,1.0,70.93,1.0,IMMINENT
0.95,3.15,-27.0,71.95,1.0,46,23.75,23.94,272.35,6607.0,31393.0,10,2,0,1.028,-0.377,1.268,1.0,70.93,1.0,IMMINENT
0.95,3.13,-27.0,71.31,1.0,44,21.41,23.89,274.84,7742.0,31603.0,10,2,1,1.07,-0.232,1.171,1.0,64.95,1.0,IMMINENT
0.95,3.13,-27.0,71.31,1.0,44,21.41,23.89,274.84,7742.0,31603.0,10,2,1,1.07,-0.232,1.382,1.0,64.95,1.0,IMMINENT
0.95,3.13,-27.0,71.31,1.0,44,21.41,23.89,274.84,7742.0,31603.0,10,2,1,1.07,-0.232,0.921,1.0,64.95,1.0,IMMINENT
0.93,3.07,-28.0,70.13,1.0,46,21.28,23.59,272.49,8172.0,31953.0,10,2,4,1.061,-0.571,1.042,1.0,63.54,1.0,IMMINENT
0.93,3.07,-28.0,70.13,1.0,46,21.28,23.59,272.49,8172.0,31953.0,10,2,4,1.061,-0.571,0.747,1.0,63.54,1.0,IMMINENT
0.93,3.07,-28.0,70.13,1.0,46,21.28,23.59,272.49,8172.0,31953.0,10,2,4,1.061,-0.571,1.228,1.0,63.54,1.0,IMMINENT
0.93,3.05,-27.0,69.94,1.0,46,21.19,23.56,269.09,8181.0,31962.0,10,2,0,1.062,-0.371,0.329,1.0,61.78,1.0,IMMINENT
0.93,3.05,-27.0,69.94,1.0,46,21.19,23.56,269.09,8181.0,31962.0,10,2,0,1.062,-0.371,1.186,1.0,61.78,1.0,IMMINENT
0.93,3.05,-27.0,69.94,1.0,46,21.19,23.56,269.09,8181.0,31962.0,10,2,0,1.062,-0.371,1.52,1.0,61.78,1.0,IMMINENT
0.93,3.03,-27.0,70.87,1.0,46,23.84,23.51,272.08,7926.0,31982.0,10,2,0,1.028,0.247,1.395,1.0,64.61,1.0,IMMINENT
0.93,3.03,-27.0,70.87,1.0,46,23.84,23.51,272.08,7926.0,31982.0,10,2,0,1.028,0.247,0.448,1.0,64.61,1.0,IMMINENT
0.93,3.03,-27.0,70.87,1.0,46,23.84,23.51,272.08,7926.0,31982.0,10,2,0,1.028,0.247,0.552,1.0,64.61,1.0,IMMINENT
0.91,2.99,-28.0,74.89,1.0,48,21.42,22.8,262.51,8159.0,32267.0,10,2,3,1.049,0.252,0.87,1.0,72.75,1.0,IMMINENT
0.91,2.99,-28.0,74.89,1.0,48,21.42,22.8,262.51,8159.0,32267.0,10,2,3,1.049,0.252,0.863,1.0,72.75,1.0,IMMINENT
0.91,2.99,-28.0,74.89,1.0,48,21.42,22.8,262.51,8159.0,32267.0,10,2,3,1.049,0.252,0.781,1.0,72.75,1.0,IMMINENT
0.89,2.94,-28.0,79.46,1.0,49,20.0,22.35,257.0,8679.0,32447.0,10,2,6,1.057,0.221,0.737,1.0,83.61,2.0,SOON
0.89,2.94,-28.0,79.46,1.0,49,20.0,22.35,257.0,8679.0,32447.0,10,2,6,1.057,0.221,0.943,1.0,83.61,2.0,SOON
0.89,2.94,-28.0,79.46,1.0,49,20.0,22.35,257.0,8679.0,32447.0,10,2,6,1.057,0.221,0.847,1.0,83.61,2.0,SOON
0.89,2.92,-27.0,79.46,1.0,47,22.53,22.45,235.48,8229.0,32407.0,10,2,0,1.004,0.377,1.267,1.0,86.11,1.0,IMMINENT
0.89,2.92,-27.0,79.46,1.0,47,22.53,22.45,235.48,8229.0,32407.0,10,2,0,1.004,0.377,1.54,1.0,86.11,1.0,IMMINENT
0.89,2.92,-27.0,79.46,1.0,47,22.53,22.45,235.48,8229.0,32407.0,10,2,0,1.004,0.377,1.041,1.0,86.11,1.0,IMMINENT
0.89,2.92,-27.0,79.46,2.0,46,24.86,22.62,236.26,7804.0,32337.0,10,2,0,0.954,0.584,0.958,1.0,86.89,1.0,IMMINENT
0.89,2.92,-27.0,79.46,2.0,46,24.86,22.62,236.26,7804.0,32337.0,10,2,0,0.954,0.584,1.546,1.0,86.89,1.0,IMMINENT
0.89,2.92,-27.0,79.46,2.0,46,24.86,22.62,236.26,7804.0,32337.0,10,2,0,0.954,0.584,0.538,1.0,86.89,1.0,IMMINENT
0.88,2.88,-28.0,78.8,1.0,48,23.77,22.15,231.31,8179.0,33022.0,10,2,3,0.979,-0.384,0.936,1.0,85.67,1.0,IMMINENT
0.88,2.88,-28.0,78.8,1.0,48,23.77,22.15,231.31,8179.0,33022.0,10,2,3,0.979,-0.384,0.964,1.0,85.67,1.0,IMMINENT
0.89,2.86,-27.0,78.2,1.0,46,24.64,22.15,229.41,7730.0,32647.0,10,2,1,0.971,-0.256,0.904,1.0,85.15,1.0,IMMINENT
0.89,2.86,-27.0,78.2,1.0,46,24.64,22.15,229.41,7730.0,32647.0,10,2,1,0.971,-0.256,0.867,1.0,85.15,1.0,IMMINENT
0.89,2.86,-27.0,78.2,1.0,46,24.64,22.15,229.41,7730.0,32647.0,10,2,1,0.971,-0.256,0.937,1.0,85.15,1.0,IMMINENT
0.88,2.84,-28.0,78.1,1.0,45,23.36,22.16,225.32,7852.0,32643.0,10,2,2,0.986,0.38,1.265,1.0,84.96,2.0,SOON
0.88,2.84,-28.0,78.1,1.0,45,23.36,22.16,225.32,7852.0,32643.0,10,2,2,0.986,0.38,1.213,1.0,84.96,2.0,SOON
0.88,2.84,-28.0,78.1,1.0,45,23.36,22.16,225.32,7852.0,32643.0,10,2,2,0.986,0.38,1.013,1.0,84.96,2.0,SOON
0.88,2.82,-27.0,77.57,1.0,45,26.18,22.54,238.15,7582.0,32493.0,10,2,1,0.957,0.427,0.687,1.0,84.62,1.0,IMMINENT
0.88,2.82,-27.0,77.57,1.0,45,26.18,22.54,238.15,7582.0,32493.0,10,2,1,0.957,0.427,1.287,1.0,84.62,1.0,IMMINENT
0.88,2.82,-27.0,77.57,1.0,45,26.18,22.54,238.15,7582.0,32493.0,10,2,1,0.957,0.427,1.315,1.0,84.62,1.0,IMMINENT
0.88,2.82,-27.0,77.57,2.0,42,26.96,22.5,247.38,7507.0,32508.0,10,2,0,0.947,-0.212,1.039,1.0,88.29,1.0,IMMINENT
0.88,2.82,-27.0,77.57,2.0,42,26.96,22.5,247.38,7507.0,32508.0,10,2,0,0.947,-0.212,1.264,1.0,88.29,1.0,IMMINENT
0.88,2.82,-27.0,77.57,2.0,42,26.96,22.5,247.38,7507.0,32508.0,10,2,0,0.947,-0.212,1.107,1.0,88.29,1.0,IMMINENT
0.89,2.81,-26.0,77.54,1.0,42,26.18,22.71,258.06,7582.0,33168.0,10,2,0,0.96,0.163,0.647,1.0,86.74,1.0,IMMINENT
0.89,2.81,-26.0,77.54,1.0,42,26.18,22.71,258.06,7582.0,33168.0,10,2,0,0.96,0.163,1.115,1.0,86.74,1.0,IMMINENT
0.88,2.78,-28.0,78.16,1.0,41,24.84,22.86,245.85,7350.0,32736.0,10,2,2,0.981,0.457,1.122,1.0,90.39,2.0,SOON
0.88,2.78,-28.0,78.16,1.0,41,24.84,22.86,245.85,7350.0,32736.0,10,2,2,0.981,0.457,0.967,1.0,90.39,2.0,SOON
0.88,2.78,-28.0,78.16,1.0,41,24.84,22.86,245.85,7350.0,32736.0,10,2,2,0.981,0.457,0.821,1.0,90.39,2.0,SOON
0.88,2.76,-28.0,77.48,1.0,42,28.73,23.19,244.31,6500.0,32606.0,10,2,2,0.871,-0.099,1.072,1.0,89.55,1.0,IMMINENT
0.88,2.76,-28.0,77.48,1.0,42,28.73,23.19,244.31,6500.0,32606.0,10,2,2,0.871,-0.099,0.923,1.0,89.55,1.0,IMMINENT
0.88,2.76,-28.0,77.48,1.0,42,28.73,23.19,244.31,6500.0,32606.0,10,2,2,0.871,-0.099,0.0,1.0,89.55,1.0,IMMINENT
0.88,2.76,-28.0,77.48,2.0,42,28.7,23.45,233.29,6845.0,32501.0,10,2,0,0.874,0.146,1.528,1.0,89.55,1.0,IMMINENT
0.88,2.76,-28.0,77.48,2.0,42,28.7,23.45,233.29,6845.0,32501.0,10,2,0,0.874,0.146,1.131,1.0,89.55,1.0,IMMINENT
0.88,2.73,-28.0,78.46,1.0,44,28.37,23.52,244.88,6533.0,32106.0,10,2,2,0.878,-0.029,0.831,1.0,91.39,1.0,IMMINENT
0.88,2.73,-28.0,78.46,1.0,44,28.37,23.52,244.88,6533.0,32106.0,10,2,2,0.878,-0.029,0.806,1.0,91.39,1.0,IMMINENT
0.88,2.73,-28.0,78.46,1.0,44,28.37,23.52,244.88,6533.0,32106.0,10,2,2,0.878,-0.029,0.897,1.0,91.39,1.0,IMMINENT
0.88,2.72,-27.0,78.56,1.0,44,26.01,23.5,233.02,6748.0,32236.0,10,2,0,0.914,-0.094,0.299,1.0,92.07,1.0,IMMINENT
0.88,2.72,-27.0,78.56,1.0,44,26.01,23.5,233.02,6748.0,32236.0,10,2,0,0.914,-0.094,1.335,1.0,92.07,1.0,IMMINENT
0.88,2.72,-27.0,78.56,1.0,44,26.01,23.5,233.02,6748.0,32236.0,10,2,0,0.914,-0.094,1.926,1.0,92.07,1.0,IMMINENT
0.88,2.71,-27.0,80.14,1.0,45,26.78,23.74,236.32,6678.0,32141.0,10,2,0,0.908,-0.284,1.382,1.0,95.58,1.0,IMMINENT
0.88,2.71,-27.0,80.14,1.0,45,26.78,23.74,236.32,6678.0,32141.0,10,2,0,0.908,-0.284,0.319,1.0,95.58,1.0,IMMINENT
0.88,2.71,-27.0,80.14,1.0,45,26.78,23.74,236.32,6678.0,32141.0,10,2,0,0.908,-0.284,0.781,1.0,95.58,1.0,IMMINENT
0.86,2.67,-28.0,87.06,1.0,46,23.43,23.23,224.62,7594.0,32957.0,10,2,3,1.007,-1.017,1.617,1.0,111.67,1.0,IMMINENT
0.87,2.66,-27.0,86.42,1.0,45,23.84,23.34,235.04,7191.0,32177.0,10,2,4,1.006,-1.219,1.068,1.0,109.49,2.0,SOON
0.87,2.66,-27.0,86.42,1.0,45,23.84,23.34,235.04,7191.0,32177.0,10,2,4,1.006,-1.219,1.008,1.0,109.49,2.0,SOON
0.87,2.66,-27.0,86.42,1.0,45,23.84,23.34,235.04,7191.0,32177.0,10,2,4,1.006,-1.219,0.892,1.0,109.49,2.0,SOON
0.85,2.63,-28.0,86.8,1.0,45,21.03,23.77,235.77,7684.0,31800.0,10,2,7,1.087,-0.825,1.167,1.0,108.22,1.0,IMMINENT
0.85,2.63,-28.0,86.8,1.0,45,21.03,23.77,235.77,7684.0,31800.0,10,2,7,1.087,-0.825,0.997,1.0,108.22,1.0,IMMINENT
0.85,2.63,-28.0,86.8,2.0,44,20.12,23.62,251.98,7379.0,32225.0,10,2,0,1.105,-0.124,1.263,1.0,109.43,1.0,IMMINENT
0.85,2.63,-28.0,86.8,2.0,44,20.12,23.62,251.98,7379.0,32225.0,10,2,0,1.105,-0.124,0.68,1.0,109.43,1.0,IMMINENT
0.85,2.63,-28.0,86.8,2.0,44,20.12,23.62,251.98,7379.0,32225.0,10,2,0,1.105,-0.124,0.897,1.0,109.43,1.0,IMMINENT
0.85,2.6,-28.0,86.59,1.0,47,18.95,23.52,240.58,7864.0,32440.0,10,2,3,1.118,-0.073,2.09,1.0,107.45,1.0,IMMINENT
0.85,2.6,-28.0,86.59,1.0,47,18.95,23.52,240.58,7864.0,32440.0,10,2,3,1.118,-0.073,1.605,1.0,107.45,1.0,IMMINENT
0.85,2.6,-28.0,86.59,1.0,47,18.95,23.52,240.58,7864.0,32440.0,10,2,3,1.118,-0.073,1.61,1.0,107.45,1.0,IMMINENT
0.84,2.58,-28.0,86.48,1.0,46,21.72,23.94,277.32,7624.0,32275.0,10,2,2,1.089,0.793,0.677,1.0,110.76,1.0,IMMINENT
0.84,2.58,-28.0,86.48,1.0,46,21.72,23.94,277.32,7624.0,32275.0,10,2,2,1.089,0.793,0.637,1.0,110.76,1.0,IMMINENT
0.84,2.58,-28.0,86.48,1.0,46,21.72,23.94,277.32,7624.0,32275.0,10,2,2,1.089,0.793,0.661,1.0,110.76,1.0,IMMINENT
0.84,2.57,-27.0,87.0,1.0,45,20.6,23.99,256.77,7721.0,32252.0,10,2,1,1.104,0.939,0.897,1.0,111.56,1.0,IMMINENT
0.84,2.57,-27.0,87.0,1.0,45,20.6,23.99,256.77,7721.0,32252.0,10,2,1,1.104,0.939,0.535,1.0,111.56,1.0,IMMINENT
0.84,2.56,-27.0,87.92,1.0,45,24.02,23.85,257.28,6450.0,31945.0,10,2,1,0.974,0.349,0.0,1.0,114.62,1.0,IMMINENT
0.85,2.55,-27.0,88.98,1.0,45,22.3,23.42,234.65,6590.0,31745.0,9,2,2,0.989,0.094,1.065,1.0,119.07,1.0,IMMINENT
0.85,2.55,-27.0,88.98,1.0,45,22.3,23.42,234.65,6590.0,31745.0,9,2,2,0.989,0.094,0.975,1.0,119.07,1.0,IMMINENT
0.84,2.53,-28.0,88.96,1.0,46,22.83,23.58,235.42,5927.0,31120.0,9,2,4,0.952,-0.608,0.783,1.0,118.54,1.0,IMMINENT
0.84,2.53,-28.0,88.96,1.0,46,22.83,23.58,235.42,5927.0,31120.0,9,2,4,0.952,-0.608,0.73,1.0,118.54,1.0,IMMINENT
0.83,2.51,-28.0,88.59,1.0,47,22.83,23.99,225.69,5927.0,30410.0,9,2,6,0.962,-0.125,1.441,1.0,118.36,1.0,IMMINENT
0.83,2.51,-28.0,88.59,1.0,47,22.83,23.99,225.69,5927.0,30410.0,9,2,6,0.962,-0.125,0.975,1.0,118.36,1.0,IMMINENT
0.83,2.49,-28.0,89.07,1.0,46,22.89,23.97,233.83,5552.0,29820.0,9,2,8,0.968,-1.351,0.913,1.0,123.65,1.0,IMMINENT
0.83,2.49,-28.0,89.07,1.0,46,22.89,23.97,233.83,5552.0,29820.0,9,2,8,0.968,-1.351,1.125,1.0,123.65,1.0,IMMINENT
0.83,2.49,-28.0,89.07,1.0,46,22.89,23.97,233.83,5552.0,29820.0,9,2,8,0.968,-1.351,1.15,1.0,123.65,1.0,IMMINENT
0.82,2.47,-28.0,88.44,1.0,47,21.43,24.16,200.11,5657.0,29751.0,9,2,0,0.989,0.264,1.017,1.0,121.89,1.0,IMMINENT
0.82,2.47,-28.0,88.44,1.0,47,21.43,24.16,200.11,5657.0,29751.0,9,2,0,0.989,0.264,1.509,1.0,121.89,1.0,IMMINENT
0.82,2.47,-28.0,88.44,1.0,47,21.43,24.16,200.11,5657.0,29751.0,9,2,0,0.989,0.264,1.537,1.0,121.89,1.0,IMMINENT
0.82,2.46,-28.0,87.49,1.0,48,23.26,23.89,232.94,5525.0,29851.0,9,2,1,0.962,0.681,1.304,1.0,117.27,2.0,SOON
0.82,2.46,-28.0,87.49,1.0,48,23.26,23.89,232.94,5525.0,29851.0,9,2,1,0.962,0.681,1.224,1.0,117.27,2.0,SOON
0.82,2.45,-27.0,87.21,1.0,46,20.76,23.88,250.4,5890.0,29676.0,9,2,1,1.019,0.525,1.266,1.0,111.07,1.0,IMMINENT
0.82,2.45,-27.0,87.21,1.0,46,20.76,23.88,250.4,5890.0,29676.0,9,2,1,1.019,0.525,1.235,1.0,111.07,1.0,IMMINENT
0.82,2.45,-27.0,87.21,1.0,46,20.76,23.88,250.4,5890.0,29676.0,9,2,1,1.019,0.525,1.366,1.0,111.07,1.0,IMMINENT
0.82,2.45,-27.0,87.21,2.0,43,23.04,24.27,275.58,6465.0,29531.0,10,2,0,0.992,0.23,1.168,1.0,103.81,1.0,IMMINENT
0.82,2.45,-27.0,87.21,2.0,43,23.04,24.27,275.58,6465.0,29531.0,10,2,0,0.992,0.23,1.216,1.0,103.81,1.0,IMMINENT
0.82,2.45,-27.0,87.21,2.0,43,23.04,24.27,275.58,6465.0,29531.0,10,2,0,0.992,0.23,1.384,1.0,103.81,1.0,IMMINENT
0.83,2.44,-26.0,87.24,1.0,43,23.38,23.82,283.72,6805.0,29696.0,10,2,0,0.98,-0.116,0.992,1.0,104.05,1.0,IMMINENT
0.83,2.44,-26.0,87.24,1.0,43,23.38,23.82,283.72,6805.0,29696.0,10,2,0,0.98,-0.116,0.986,1.0,104.05,1.0,IMMINENT
0.83,2.44,-26.0,87.24,1.0,43,23.38,23.82,283.72,6805.0,29696.0,10,2,0,0.98,-0.116,1.545,1.0,104.05,1.0,IMMINENT
0.82,2.42,-28.0,86.33,1.0,45,23.14,23.54,294.65,7195.0,29801.0,10,2,0,0.978,0.168,0.713,1.0,100.53,1.0,IMMINENT
0.82,2.42,-28.0,86.33,1.0,45,23.14,23.54,294.65,7195.0,29801.0,10,2,0,0.978,0.168,0.288,1.0,100.53,1.0,IMMINENT
0.82,2.41,-28.0,88.08,1.0,44,22.95,23.77,277.17,7212.0,28853.0,10,2,2,1.0,-0.583,0.938,1.0,108.32,1.0,IMMINENT
0.82,2.41,-28.0,88.08,1.0,44,22.95,23.77,277.17,7212.0,28853.0,10,2,2,1.0,-0.583,0.882,1.0,108.32,1.0,IMMINENT
0.82,2.41,-28.0,88.08,1.0,44,22.95,23.77,277.17,7212.0,28853.0,10,2,2,1.0,-0.583,0.675,1.0,108.32,1.0,IMMINENT
0.82,2.39,-28.0,88.11,1.0,45,21.3,23.33,268.87,7362.0,29383.0,10,2,1,1.015,-0.433,0.898,1.0,109.47,1.0,IMMINENT
